CpG,Gene,Discovery_group,EWAS_abs_estimate,haEWAS_abs_estimate
cg02649698,RP11-517P14.2,Common,0.12633419984998,0.166532955796278
cg02649698,U3,Common,0.0459378643300424,0.0583787504852501
cg02659854,NUS1P3,Common,0.0151892295651614,0.0190459620679676
cg02659854,SPATA13,Common,0.135993527119462,0.167584100067411
cg02676175,EIF5A,Common,0.0828244667606168,0.148906782521406
cg02676175,GABARAP,Common,0.0522396102601466,0.0942162288508328
cg02676175,NEURL4,Common,0.0746000748304459,0.132267540853349
cg02676175,TMEM95,Common,0.0152664990551683,0.0271834305582219
cg02680086,RP11-872D17.4,Common,0.0705087009782771,0.136039497217757
cg02691192,TBX4,Common,0.0124418341671449,0.0167671730753132
cg02693607,HOXA7,Common,0.0108844035911757,0.0302583822272722
cg02707071,HOTAIRM1,Common,0.105985199912362,0.207398913450022
cg02742969,CTC-308K20.2,Common,0.0586535647401616,0.474063380062889
cg02760962,PAMR1,Common,0.167005756147212,0.405085559917225
cg02776498,ARHGEF17,Common,0.152744017202046,0.9662204991157
cg02794695,SLA,Common,0.18533894239857,0.260355741017135
cg02797539,CD300E,Common,0.0523290522517363,0.0692630319684171
cg02797539,CD300LF,Common,0.0742332020843887,0.0990456403257986
cg02798280,RNU6-140P,Common,0.0002211626231165,0.0011100544607723
cg02803819,HOTTIP,Common,0.0024939462369139,0.0419249661088126
cg02803819,HOXA6,Common,0.0001643205000247,0.002747829139134
cg02847588,PARK7,Common,0.114692416827742,0.147172511784468
cg02855203,EML3,Common,0.152083018084262,0.157980030617974
cg02855203,MTA2,Common,0.0621537267258317,0.0646207931974492
cg02855203,SNHG1,Common,0.11649626824311,0.120772266138302
cg02861056,AC130709.1,Common,0.0584452311701879,0.0836734894655605
cg02873421,AC090627.1,Common,0.0266303640815758,0.236853915105232
cg02873421,CTD-2377D24.6,Common,0.0048407594714977,0.0448873823798427
cg02879960,CRELD2,Common,0.109971815689622,0.155831798310764
cg02903680,SLC28A1,Common,0.0085108816356455,0.0149641244833659
cg02905865,BRSK1,Common,0.0733371849430025,0.0737484064775232
cg02905865,CCDC106,Common,0.0565352802070683,0.0568019574222682
cg02905865,SSC5D,Common,0.0636191001872358,0.063956919388753
cg02905865,ZNF579,Common,0.0713144431500031,0.0716405442830074
cg02905865,ZNF865,Common,0.0559403545907737,0.0562155581179642
cg02916332,HOXA3,Common,0.0188465029076039,0.446677045705152
cg02947253,C1orf162,Common,0.21157250957027,0.315884476096505
cg02947253,FAM212B-AS1,Common,0.101250263701974,0.149444434006078
cg02961934,NUB1,Common,0.0517723943335576,0.132470409907187
cg02961934,SLC4A2,Common,0.158300569174292,0.430724308089049
cg02961934,WDR86,Common,0.167754898279989,0.472272122802281
cg02973057,PIK3IP1,Common,0.166572115042819,0.28181560539163
cg02993991,SHD,Common,0.109021924822451,0.159985127855526
cg02997851,CRYBG3,Common,0.243176896881081,0.969856946032479
cg02997851,EPHA6,Common,0.0840640978480912,0.351955075671163
cg02997851,RP11-389G6.3,Common,0.144175556579057,0.587790959934065
cg03009240,AC004637.1,Common,0.0049721104010528,0.0240075693566336
cg03013070,SLC35G1,Common,0.14314707452341,0.666706021126127
cg03019986,CTD-2377D24.6,Common,0.0017800339580041,0.0123730593316987
cg03054277,FAM96AP2,Common,0.0023950852768885,0.0077984068477308
cg03054277,HIST3H2A,Common,0.180724253370161,0.593232637350948
cg03066323,GATS,Common,0.343362189983517,0.437939163942157
cg03066323,PILRA,Common,0.310007569012521,0.400125457646681
cg03066323,STAG3,Common,0.118877332348198,0.157492855210617
cg03068030,RP6-109B7.4,Common,0.0595642567250541,0.0785466878707254
cg03089651,ARHGAP30,Common,0.150858321673208,0.193561763626568
cg03089651,LY9,Common,0.0306316162688312,0.0338922476549367
cg03089651,TSTD1,Common,0.259087787529136,0.372977145805466
cg03138928,LEFTY1,Common,0.200097846927084,0.837320735574726
cg03138928,RP4-559A3.7,Common,0.181191706030321,0.882746957946201
cg03169557,AC137932.5,Common,0.0903541841661908,0.0692835308765243
cg03169557,FANCA,Common,0.0570037940029649,0.0477133889877327
cg03169557,SPG7,Common,0.040692328027717,0.0332556592348272
cg03169557,VPS9D1,Common,0.0337018469215323,0.0274121252114484
cg03171924,CLIC4,Common,0.290657233139937,1.8980189839988
cg03171924,RUNX3,Common,0.103290605898065,0.631146209350383
cg03176993,LPP,Common,0.0750739561863928,0.476726965969996
cg03187795,EARS2,Common,0.168264598975012,0.298759933342123
cg03193328,snoU13,Common,0.0003767619059035,0.0011809152543626
cg03217337,E2F1,Common,0.151095465699568,0.197004431317824
cg03218479,C8orf17,Common,0.0013002283720501,0.0017011464665606
cg03233876,AC006273.5,Common,0.0296522554918631,0.208461673224492
cg03257743,RP11-345J13.1,Common,4.21632802480153e-05,8.50384846744602e-05
cg03263730,PARK7,Common,0.102519500141949,0.118265256275675
cg03266686,MSH2,Common,0.223923578559343,0.526856469798384
cg03270332,APOC1,Common,0.406612068632113,0.955507990886601
cg03270332,GEMIN7,Common,0.156710253994181,0.377423606735117
cg03270332,PVRL2,Common,0.155443442010954,0.372054776354507
cg03270332,RELB,Common,0.253496226950452,0.628407136236162
cg03270332,TRAPPC6A,Common,0.146245340385633,0.344348953088209
cg03301498,ZFP36,Common,0.484168984017374,0.658179770953538
cg03308399,HOTTIP,Common,0.0022047111311146,0.0282176533380517
cg03308399,HOXA6,Common,0.0001900507432772,0.0027765571872318
cg03331474,HOTAIRM1,Common,0.0843263979537014,0.516024869101589
cg03338903,TMEM151B,Common,0.0778225783386858,0.450274003737725
cg03339817,AC006011.4,Common,0.171329177770937,0.179460335206625
cg03339817,POLR2D,Common,0.0957406653249226,0.103691389876846
cg03363289,RP11-542K23.7,Common,0.0400395731513249,0.113359822113677
cg03389133,Z82188.1,Common,0.609567433741019,3.7255464041897
cg03398002,KAZN,Common,0.0867426457242496,0.22587827418253
cg03412618,TTC38,Common,0.221315504518713,2.7870646442007
cg03484180,AC099668.5,Common,0.154912317442292,0.287304100374656
cg03484180,CDHR4,Common,0.0597622780976936,0.114466062258859
cg03484180,RN7SL217P,Common,0.129319580441897,0.251559070808366
cg03484180,RP11-493K19.3,Common,0.0105126467218564,0.0218660607982098
cg03494429,CCND2-AS2,Common,0.0525581001604151,0.109733939197743
cg03494634,OR7H1P,Common,0.0908768748138747,0.796069076286607
cg03522107,ARHGEF19,Common,0.184693942029372,0.507791540103051
cg03536885,HOTAIRM1,Common,0.0777392731110876,0.569590207570625
cg03536885,HOXA7,Common,0.0210451009442711,0.149913596127877
cg03547924,EDEM2,Common,0.0555591966841125,0.0993679416208817
cg03547924,EIF6,Common,0.045492412118393,0.0864832018585302
cg03577139,CCDC149,Common,0.104173744917972,0.314968745017168
cg03591753,RP3-510O8.3,Common,0.0004334098463151,0.0026566387081221
cg03598731,MIR5194,Common,0.036461501630593,0.141641914385032
cg03630596,EDF1,Common,0.108958013810385,0.105294175223022
cg03630596,RP11-229P13.15,Common,0.103296566226176,0.0993632104935359
cg03650946,EVX1,Common,0.0229515214668377,0.0845879813622614
cg03677069,AGAP11,Common,0.181694794867874,0.498581063483816
cg03724423,HOXA9,Common,0.0230445660217476,0.0855777656289053
cg03731131,KCNN4,Common,0.532731225507799,7.11563722181224
cg03731131,RP11-15A1.2,Common,0.0927364000816988,0.837529959738702
cg03731131,RP11-15A1.3,Common,0.332777200584087,4.84417255432584
cg03731131,ZNF230,Common,0.109296745516633,0.657060578875765
cg03731131,ZNF404,Common,0.424107907597737,4.97634841778836
cg03736235,EFNA2,Common,0.0723917842308203,0.40323473687463
cg03744842,AC004854.5,Common,0.167679372613889,0.175880944483031
cg03744842,MYO1G,Common,0.202859454661993,0.212020948218008
cg03744842,NACAD,Common,0.116088544350847,0.121320987692122
cg03744842,RP4-647J21.1,Common,0.0385781154023618,0.0404286231688495
cg03744842,SNHG15,Common,0.129671871079069,0.136806971323586
cg03745491,TNFSF14,Common,0.230317465594155,0.739855058986688
cg03746834,RP11-181B11.1,Common,0.19693933253104,0.254878268089241
cg03750567,RP1-159A19.4,Common,0.0784345490153219,0.3238913316624
cg03750567,TMEM222,Common,0.0596716812880338,0.200434629316151
cg03750587,PITHD1,Common,0.0549815967983706,0.0612139000674226
cg03750587,RP11-293P20.2,Common,0.000111052526257,0.0001161181933373
cg03750587,TCEB3,Common,0.0419236357500433,0.0453489521961274
cg03753942,AC022182.2,Common,0.0133939506900857,0.027082605919127
cg03763508,HOTAIRM1,Common,0.0633364853772369,0.297563358384161
cg03765423,HES1,Common,0.241811585497487,0.482773950409012
cg03775372,FRMD4A,Common,0.127333119921371,0.392920392026949
cg03776506,PHKG2,Common,0.0368155335519628,0.0413352696886103
cg03776506,ZNF629,Common,0.0428215476682546,0.0500530061082577
cg03801286,AP000320.6,Common,0.0714061829178423,0.096256909765278
cg03801286,KCNE1,Common,0.0672014189438801,0.0870245775155802
cg03806095,RAB11FIP1,Common,0.0690355160815794,0.155901470748626
cg03808007,RP11-212E8.1,Common,0.0571426575032739,0.442898530232935
cg03808007,ZNF830,Common,0.122376718014799,0.165610574551046
cg03867003,ESAM,Common,0.132810691492881,0.137313127472021
cg03871267,CTC-537E7.3,Common,0.147208453470854,1.01341744478413
cg03908904,AC104532.2,Common,0.206405501054034,0.27554236956119
cg03950000,CD48,Common,0.157343093182911,0.227076931574438
cg03950000,SLAMF7,Common,0.102902800227554,0.147921861798584
cg03962019,RP11-399E6.4,Common,0.111617753098858,0.626945443683136
cg03969996,CCDC8,Common,0.0982581911515008,0.263157097886617
cg03984375,PPARA,Common,0.137507623551865,0.24902607724044
cg04006327,ATG16L2,Common,0.0719018575696763,0.315630777360205
cg04026354,HNRNPA1P16,Common,0.167286314663953,1.12466565088487
cg04027736,HOTAIRM1,Common,0.0477785784376538,0.184635000187063
cg04027736,HOTTIP,Common,0.0019821880674616,0.0076003654541408
cg04027736,HOXA6,Common,0.0001233080335664,0.0004670555725712
cg04027736,HOXA9,Common,0.0226365853750777,0.0837981248701499
cg04055490,ALOXE3,Common,0.113494608941251,0.218716266202131
cg04055490,GUCY2D,Common,0.0503140464229041,0.0950686615865522
cg04055490,RP11-849F2.7,Common,0.054632208679347,0.107812318700013
cg04055490,SCARNA21,Common,0.05218687359929,0.103490440363428
cg04055490,VAMP2,Common,0.0896726699973877,0.176343304702069
cg04056774,C16orf87,Common,0.151161511759265,0.173128393719702
cg04058799,GALNTL5,Common,0.172050173981693,0.20652215708972
cg04078115,RNA5SP497,Common,0.0008593402665165,0.0008333718072595
cg04123310,RP11-4K3__A.5,Common,0.113445952249218,0.800816654964056
cg04129132,CCDC23,Common,0.127383499783322,0.191829499919004
cg04147621,AP001469.9,Common,0.0765070684841065,0.0876035137631502
cg04147621,MCM3AP,Common,0.0594490284643448,0.0654738277369654
cg04147621,YBEY,Common,0.248586622103619,0.289895029674535
cg04149015,FBXL19,Common,0.123104757760808,0.389933230279437
cg04157161,DNAH2,Common,0.0800412718568878,0.340173027010307
cg04157161,LSMD1,Common,0.094055500635597,0.465459672917021
cg04157161,RP11-599B13.3,Common,0.0091425057778833,0.0654264303763689
cg04169483,CCDC166,Common,0.0291232899677045,0.0445983070443381
cg04169483,SPATC1,Common,0.0117343184299397,0.0180597555192576
cg04173586,TMPRSS9,Common,0.0396570759062567,0.0591157493984606
cg04176122,DPAGT1,Common,0.158367348866991,0.301231334238785
cg04177826,CHKB-CPT1B,Common,0.118787745388826,0.388313134699666
cg04177826,CPT1B,Common,0.150813249628967,0.981152863197081
cg04177826,DENND6B,Common,0.0585405545578092,0.24042839987592
cg04177826,PPP6R2,Common,0.044834454777189,0.283575605197359
cg04193923,GSDMA,Common,0.0265545263285857,0.028920428181073
cg04193923,NR1D1,Common,0.297964795198982,0.326329269089324
cg04205412,C17orf67,Common,0.272797417645371,0.509647316205575
cg04213841,RAD17P2,Common,0.0228188767990207,0.0610445143111885
cg04213841,SETDB2,Common,0.0696648816574534,0.135958578649977
cg04221833,GLOD4,Common,0.0737214970470668,0.0763212066873499
cg04221833,RP11-411G7.2,Common,0.0485067205264256,0.0505865991726111
cg04221833,RP5-1029F21.2,Common,0.0004065420294349,0.0004211451393328
cg04250451,RP11-84D1.2,Common,0.0012048671853268,0.004992943893812
cg04264638,NMU,Common,0.140013216335143,0.302660580482439
cg04266202,DYNLL2,Common,0.106580088242235,0.0999462253618309
cg04266202,HSF5,Common,0.0092736826101407,0.0089814732062508
cg04266202,MIR142,Common,0.147530860086028,0.13747107553527
cg04329382,PPARA,Common,0.119722365059176,0.312600208726921
cg04340258,NFIC,Common,0.147278518767118,0.317051145970256
cg04341343,AC011747.4,Common,0.100078191934046,0.185852805275137
cg04347264,GPR123,Common,0.137559953803911,0.64546342920244
cg04347264,VENTX,Common,0.171847036035567,0.906632276715453
cg04351734,HOXA7,Common,0.0213644030717031,0.439427446836881
cg04358214,RN7SKP118,Common,0.0039788793342825,0.0218187216484457
cg04375683,ZNF610,Common,0.0543430537357232,0.0772108075468106
cg04383462,RP11-493K19.3,Common,0.0104752618370554,0.0223322519991574
cg04396711,FGD5-AS1,Common,0.120054804153946,0.154087240659609
cg04438074,C10orf107,Common,0.232085939626522,0.656093490256641
cg04453050,IQCF5,Common,0.0599034078966655,0.194363255262081
cg04499514,NECAP1,Common,0.11830296119231,0.451241663778587
cg04499514,SLC2A3,Common,0.138045848380862,0.535581661951057
cg04533276,AC000067.1,Common,0.112075154878342,0.135940861831736
cg04571163,PPP1R2P5,Common,0.0511986729408725,0.10435979354201
cg04577249,CTC-308K20.2,Common,0.0469796958598636,0.0512867696276195
cg04587220,ATP5D,Common,0.0740814824081625,0.294167364275225
cg04587220,GPX4,Common,0.0447435767514642,0.155632696066264
cg04602992,CD79B,Common,0.183766210731575,0.283597678229544
cg04602992,ICAM2,Common,0.322089707423446,0.517052908238603
cg04602992,SMARCD2,Common,0.161872003483817,0.26291298660265
cg04602992,STRADA,Common,0.111200378849547,0.179231478626848
cg04607372,PPAP2A,Common,0.286108591340774,2.03924588291499
cg04664342,ALOX15,Common,0.0944915860971476,0.0954556916378497
cg04664342,RP11-141J13.5,Common,0.024088813517641,0.0243498205360822
cg04665423,ADAM8,Common,0.102201718431222,0.146943544856134
cg04665423,GPR123,Common,0.0975561186147886,0.141154017035954
cg04665423,RP11-122K13.12,Common,0.195678941295066,0.288037417838884
cg04665423,UTF1,Common,0.0377863303532643,0.0544973134466315
cg04665423,VENTX,Common,0.0997350376383496,0.145677827089553
cg04686354,GGA3,Common,0.110243219580146,0.129639499248031
cg04778178,HOTTIP,Common,0.0039100690892785,0.0191887912954883
cg04778178,HOXA6,Common,0.0001815257014184,0.0009878027810415
cg04790154,AP000867.1,Common,0.0352357736436012,1111876213.7528
cg04790154,CTD-2313N18.5,Common,0.212373448779237,40794938396.9439
cg04790154,KRTAP5-8,Common,0.154971383839758,23527144110.9517
cg04790154,KRTAP5-9,Common,0.220610937791233,5998848369.92038
cg04790154,RP11-660L16.2,Common,0.407221361094194,48898405123.9342
cg04797885,RP11-10J21.3,Common,0.0018343830174722,0.0019922764835859
cg04815973,PML,Common,0.163600253497889,0.16964841622133
cg04856117,GP1BB,Common,0.357380911797468,1.00020385106788
cg04871472,snoU13,Common,0.259120838523303,0.30369502258003
cg04874795,FOXC2,Common,0.0853202289460092,0.0921876755360169
cg04881903,CAPG,Common,0.273695708349378,0.674774660829766
cg04881903,RNF181,Common,0.151927346760052,0.369931140762336
cg04886221,WASF2,Common,0.129128882291434,0.183222427522993
cg04889800,SLC25A34,Common,0.135965027399645,0.22627464730641
cg04904318,SKAP1,Common,0.0789172087474323,0.548545504090094
cg04913265,SPATA19,Common,0.0123897717086602,0.0328557830542405
cg04917446,TTLL6,Common,0.0875639598823669,2.95537634505594
cg04930596,NCOR2,Common,0.086944230579725,0.134234058007119
cg05037210,NOTUM,Common,0.106160463921615,0.251524371697341
cg05044173,CD4,Common,0.189103282017163,0.233090402535594
cg05044173,CHD4,Common,0.105144818805637,0.129211583069698
cg05044173,COPS7A,Common,0.224423488687305,0.271168846241516
cg05044173,PTPN6,Common,0.297616131133589,0.348806000153911
cg05044173,TPI1,Common,0.126344528198811,0.152013077997445
cg05046306,HOXB7,Common,0.0141803022287518,0.0451413950898022
cg05053327,CTD-3193K9.3,Common,0.0427363353482399,0.0718761112783129
cg05077231,RAD17P2,Common,0.0331474973550981,0.0964387265950503
cg05077231,SETDB2,Common,0.156168814980839,0.46843834541621
cg05085585,AC002310.7,Common,0.0216296809473384,0.0778269132281021
cg05085585,snoU13,Common,0.0003896576502894,0.0011062706739298
cg05142677,CYBA,Common,0.246232969880773,2.99932057150881
cg05142677,PIEZO1,Common,0.146135510695435,1.69166146778206
cg05142677,ZNF469,Common,0.0605225376054239,0.718825392361544
cg05157625,CHGA,Common,0.0919639021027635,0.173183631185493
cg05157625,GOLGA5,Common,0.0553974439688498,0.101807723245267
cg05157625,RIN3,Common,0.0571916924392274,0.106975683945318
cg05168015,SH3PXD2B,Common,0.241954092684596,0.661170641048553
cg05185634,RP11-468E2.2,Common,0.11373995003848,0.160570618179188
cg05210497,NEAT1,Common,0.181251537295223,0.383931881878129
cg05210497,VPS51,Common,0.0820668829608677,0.180373491361842
cg05232889,AC073626.2,Common,0.0004137500892726,0.0035805981430117
cg05258935,RNU6-140P,Common,0.0001383885823227,0.0006971578331308
cg05280698,AC012309.5,Common,0.240393337077462,1.14329528530467
cg05280698,ZNF585B,Common,0.0226573783917206,0.123394971758085
cg05280806,AC027601.1,Common,0.0325592128734578,0.0805317602351575
cg05287480,HOXA6,Common,0.0002445296607977,0.0007639035070754
cg05310240,PPP1R9B,Common,0.143210270389538,0.293198463493586
cg05329879,KIR3DL1,Common,0.0158672711598413,0.0172531902168016
cg05329879,LENG8-AS1,Common,0.17062543227253,0.18091752616418
cg05329879,VN1R105P,Common,0.0277754937524597,0.0315117345035012
cg05346831,GSG1,Common,0.0400869637246868,0.123930022100153
cg05387167,CTD-2377D24.6,Common,0.0037565757366972,0.035728904007504
cg05412788,GCN1L1,Common,0.0970412600669797,0.389870429957821
cg05412788,PXN-AS1,Common,0.116402304857435,0.317744358174287
cg05417607,BHLHA9,Common,0.0946407763256803,0.0911921631252213
cg05417607,SCARF1,Common,0.105241046370733,0.101390669695829
cg05433111,CD19,Common,0.12327882391878,0.115603273320702
cg05433111,RP11-1348G14.1,Common,0.187265786636552,0.186790861526282
cg05460329,AC000067.1,Common,0.107526880618521,0.133491193154364
cg05460329,AC000068.5,Common,0.0861370575777559,0.104916840153049
cg05460329,CLTCL1,Common,0.134473527893116,0.166301768855513
cg05485462,RNU1-125P,Common,0.0003134829237545,0.0019193190558827
cg05494008,CPSF1,Common,0.299670140857379,0.489625587672143
cg05499499,ABCB6,Common,0.152490770664916,0.833346609895703
cg05499499,ATG9A,Common,0.0670017175719193,0.352565283450918
cg05499499,CNPPD1,Common,0.064114412142028,0.337188672622518
cg05499499,FAM134A,Common,0.0575553303446565,0.317912945576669
cg05499499,RESP18,Common,0.211485950231899,1.09194119815452
cg05507697,SPG7,Common,0.087837193207016,0.109575932833507
cg05524246,RP11-456P18.2,Common,0.107911072008617,0.125539294051293
cg05544413,RNF146,Common,0.10746470148843,0.180567009759051
